Date,USD,AUS,CAN,SWF,DKK,EUR,GBP,HKD,IDR,JPY,KRW,MYR,NOK,NZD,SEK,SGD,THB,TWD,ZAR,AED,ARS,BRL,CNY,HUF,ILS,ISK,MXN,PHP,PKR,PLN,RUB,SAR,TRY,VEF,BHD
2016-11-04,66.796,51.252,49.833,68.961,10.0003,72.737,85.142,8.6123,0.00473,58.4388,5.8924,15.921,8.1865,48.941,7.4645,48.285,1.9118,2.1163,4.9205,18.19,4.43,20.66,9.8862,0.2432,17.62,0.6057,3.5114,1.376,0.5762,17.19,1.0363,17.81,21.16,,177.135
2016-11-03,66.668,51.221,49.764,68.451,9.951,72.8253,83.95,8.5968,0.00472,0.5915,5.9279,15.941,8.144,48.922,7.4333,48.18,1.9059,2.1202,4.9511,18.15,4.42,20.56,9.8554,0.2412,17.49,0.6014,3.4769,1.3789,0.5779,17.15,1.0483,17.78,21.43,,176.7975
2016-11-02,66.762,51.142,49.859,68.593,9.9574,72.8415,82.519,8.6085,0.00473,59.145,5.8983,15.95,8.1513,48.66,7.4832,48.219,1.9107,2.1223,4.9588,18.18,4.42,20.63,9.8803,0.2404,17.5,0.6007,3.4472,1.3806,0.5796,17.12,1.0511,17.8,21.44,,177.0445
2016-11-01,66.696,51.039,49.81,68.377,9.9118,73.045,81.992,8.6004,0.00472,59.0245,5.8979,15.8965,8.1185,47.918,7.4412,48.032,1.904,2.117,4.9013,18.16,4.43,20.61,9.8567,0.2394,17.48,0.5975,3.4754,1.3793,0.5788,17.13,1.0534,17.78,21.43,,176.879
2016-10-31,66.686,50.748,49.728,67.421,9.8453,73.137,82.751,8.5987,0.00472,58.6442,5.8815,15.9015,8.0739,47.687,7.3831,47.939,1.9037,2.1197,4.9489,18.16,4.4,20.91,9.8417,0.2373,17.39,0.5922,3.5351,1.3748,0.5794,17.0,1.0532,17.78,21.55,,176.873
2016-10-28,66.778,50.752,49.84,67.545,9.8601,73.2755,83.172,8.6111,0.00472,58.9119,5.8466,15.983,8.0803,47.83,7.409,47.971,1.9068,2.1132,4.8297,18.18,4.4,20.83,9.8509,0.2369,17.36,0.5917,3.5205,1.3749,0.5788,16.91,1.0612,17.81,21.49,,177.1245
2016-10-27,66.881,50.766,49.96,67.312,9.798,73.4645,83.618,8.6241,0.00471,58.3561,5.8695,16.065,8.0909,47.629,7.3647,47.949,1.9027,2.1157,4.8209,18.21,4.41,21.1,9.857,0.2355,17.36,0.5858,3.5497,1.3781,0.5796,16.8,1.0664,17.83,21.48,,177.408
2016-10-26,66.863,51.15,49.968,67.307,9.8047,73.4619,83.076,8.6193,0.00472,0.5805,5.7965,16.069,8.0771,47.837,7.5048,48.07,1.9082,2.1111,4.8139,18.2,4.4,21.29,9.8747,0.2361,17.38,0.5864,3.5777,1.383,0.5784,16.84,1.0635,17.83,21.7,,177.395
2016-10-25,66.806,51.084,50.038,67.179,9.7809,73.1955,82.136,8.6128,0.00473,58.0647,5.78,16.001,8.0655,47.861,7.4833,48.071,1.9143,2.1073,4.8558,18.19,4.39,21.45,9.8517,0.2356,17.37,0.5844,3.6063,1.3867,0.5796,16.85,1.076,17.81,21.75,,177.2615
2016-10-24,66.845,50.872,50.31,67.278,9.7788,73.8515,81.655,8.6167,0.00472,58.136,5.7783,15.988,8.0976,47.713,7.5032,47.978,1.9077,2.1197,4.804,18.2,4.41,21.39,9.8661,0.2357,17.32,0.5831,3.6025,1.3872,0.5807,16.85,1.0743,17.82,21.73,,177.3675
2016-10-21,66.926,50.913,50.18,67.364,9.7932,73.5505,81.649,8.6265,0.00472,58.0434,5.8172,15.971,8.1148,47.972,7.5038,48.008,1.9051,2.1204,4.786,18.22,4.41,21.24,9.8904,0.2361,17.34,0.583,3.6003,1.3865,0.5841,16.83,1.0728,17.84,21.72,,177.5475
2016-10-20,66.83,50.971,50.514,67.314,9.8182,73.8785,81.432,8.6141,0.00474,58.3254,5.8477,15.8965,8.1661,48.081,7.5328,48.008,1.9088,2.1098,4.7902,18.2,4.4,21.26,9.9075,0.2377,17.37,0.5834,3.59,1.39,0.5808,16.9,1.0705,17.82,21.84,,177.307
2016-10-19,66.645,51.464,50.82,67.397,9.8287,74.059,81.37,8.5909,0.00475,58.4916,5.832,15.862,8.1927,48.201,7.5428,48.057,1.9118,2.1072,4.8171,18.14,4.39,21.03,9.891,0.2382,17.38,0.5834,3.5999,1.3895,0.583,16.97,1.0697,17.77,21.77,,176.7595
2016-10-18,66.733,51.154,50.906,67.413,9.8471,74.3261,81.344,8.6003,0.00476,0.5853,5.8502,15.836,8.1856,47.99,7.5595,48.16,1.9056,2.1157,4.8014,18.17,4.39,20.93,9.8996,0.2388,17.45,0.5838,3.5857,1.3845,0.5829,16.98,1.0671,17.79,21.56,,177.04
2016-10-17,66.789,50.95,50.887,67.522,9.8736,74.6005,81.881,8.6082,0.00475,58.5296,5.7976,15.8795,8.164,47.644,7.5795,48.072,1.8947,2.1179,4.7214,18.18,4.39,20.86,9.913,0.2394,17.45,0.5838,3.5423,1.3783,0.593,17.0,1.0579,17.81,21.57,,177.119
2016-10-14,66.717,50.842,50.774,67.385,9.8377,74.3705,81.423,8.5991,0.00476,58.4592,5.795,15.8505,8.116,47.266,7.5476,47.986,1.8879,2.116,4.6593,18.16,4.4,20.82,9.9151,0.2392,17.47,0.5815,3.5095,1.3781,0.5877,16.98,1.0604,17.79,21.59,,177.03
2016-10-13,66.794,50.56,50.632,67.729,9.9274,74.5975,81.811,8.6109,0.00476,58.7381,5.7968,15.9265,8.1944,47.391,7.5979,48.349,1.8863,2.1012,4.6856,18.19,4.42,21.02,9.9287,0.2419,17.56,0.5852,3.5291,1.3818,0.598,17.2,1.0597,17.81,21.65,,177.2205
2016-10-12,66.812,50.517,50.326,67.439,9.8855,74.6355,81.811,8.6128,0.00476,58.4763,5.7909,16.018,8.1325,47.187,7.5557,48.291,1.8731,2.104,4.6955,18.19,4.43,20.86,9.9438,0.2407,17.51,0.5817,3.5332,1.3758,0.6099,17.11,1.058,17.81,21.66,,177.2635
2016-10-11,66.834,50.386,50.395,67.594,9.9311,74.6045,81.89,8.6146,0.004765,58.83,5.8491,16.009,8.1687,47.139,7.5778,48.45,1.8853,2.105,4.6491,18.2,4.4,20.92,9.9427,0.2423,17.56,0.5828,3.5353,1.371,0.6088,17.25,1.0661,17.82,21.67,,177.3455
2016-10-10,66.492,50.577,50.469,67.677,9.9537,74.331,81.88,8.5702,0.00476,0.587,5.7561,16.02,8.2238,47.456,7.684,48.351,1.8927,2.1126,4.8148,18.1,4.38,20.74,9.9132,0.2435,17.54,0.5826,3.5127,1.3755,0.6131,17.35,1.0744,17.72,21.65,,176.33
2016-10-07,66.602,50.464,50.084,68.142,10.0256,74.8155,81.891,8.5846,0.00477,58.6977,5.8012,16.097,8.2308,47.7,7.7223,48.499,1.9089,2.1166,4.8021,18.13,4.38,20.68,9.983,0.2449,17.55,0.5857,3.4519,1.3789,0.6113,17.43,1.0703,17.76,21.83,,176.6445
2016-10-06,66.697,50.59,50.471,68.013,9.9952,74.9835,82.061,8.598,0.00477,58.5653,5.8028,16.086,8.2843,47.808,7.7264,48.597,1.9133,2.1138,4.8027,18.16,4.38,20.65,9.9971,0.2441,17.62,0.5833,3.467,1.3813,0.6086,17.37,1.0738,17.78,21.94,,176.9645
2016-10-05,66.572,50.738,50.523,68.338,10.0253,74.4165,81.372,8.5819,0.00477,58.2305,5.7948,16.138,8.3029,47.752,7.7507,48.594,1.9114,2.1175,4.8528,18.12,4.38,20.67,9.9785,0.2446,17.65,0.5847,3.4655,1.3778,0.6106,17.34,1.068,17.74,21.82,,176.572
2016-10-04,66.609,50.766,50.49,68.041,10.0281,74.4955,81.202,8.5874,0.00476,57.9354,5.7358,16.091,8.3169,48.025,7.7441,48.586,1.9146,2.1193,4.8146,18.13,4.39,20.45,9.984,0.2428,17.63,0.5841,3.4466,1.3777,0.6121,17.32,1.0608,17.75,21.78,,176.723
2016-10-03,66.546,51.067,50.721,68.357,10.0226,74.966,81.309,8.5802,0.00477,58.4577,5.6862,16.094,8.3381,48.401,7.7688,48.748,1.9205,2.1166,4.8941,18.12,4.38,20.73,9.9745,0.2422,17.7,0.5842,3.4503,1.3809,0.6132,17.36,1.0677,17.74,22.04,,176.499
2016-09-30,66.556,51.008,50.694,68.505,10.0488,74.885,81.856,8.5809,0.00477,0.5874,5.6588,16.199,8.3343,48.496,7.7632,48.837,1.9242,2.1163,4.8492,18.12,4.33,20.41,9.976,0.2428,17.76,0.5849,3.4334,1.3751,0.6124,17.41,1.0585,17.74,22.19,,176.5975
2016-09-29,66.812,51.018,50.835,69.153,10.0627,74.885,81.561,8.6143,0.00477,58.7443,5.6694,16.032,8.3012,48.462,7.7934,48.97,1.9271,2.1235,4.8084,18.19,4.35,20.5,10.021,0.2429,17.8,0.5856,3.4219,1.3832,0.6113,17.42,1.0613,17.79,22.27,,177.2755
2016-09-28,66.349,51.038,50.725,68.331,9.985,74.6795,81.02,8.5571,0.00478,58.687,5.6708,16.105,8.2542,48.335,7.7481,48.817,1.9187,2.1247,4.8732,18.06,4.32,20.63,9.9397,0.2417,17.68,0.5805,3.4253,1.3783,0.6095,17.32,1.0514,17.69,22.27,,175.989
2016-09-27,66.425,50.928,50.341,68.416,9.9965,74.6795,82.204,8.5654,0.00478,58.0097,5.7334,16.133,8.1842,48.49,7.7258,48.858,1.9198,2.1263,4.9386,18.08,4.35,20.54,9.9586,0.242,17.73,0.5806,3.4257,1.3745,0.609,17.4,1.0427,17.71,22.33,,176.243
2016-09-26,66.613,50.868,50.373,68.722,10.0601,74.715,82.818,8.5892,0.00479,57.7365,5.6793,16.2165,8.2143,48.46,7.8068,48.95,1.9258,2.1146,4.8655,18.14,4.37,20.56,9.9885,0.2441,17.76,0.5837,3.3516,1.3769,0.6169,17.42,1.0429,17.76,22.35,,176.757
2016-09-23,66.707,50.834,50.658,68.71,10.045,74.8465,82.813,8.6001,0.00481,57.6459,5.6569,16.2185,8.2221,48.306,7.8095,49.079,1.9251,2.1151,4.8642,18.16,4.4,20.56,10.0019,0.2448,17.73,0.583,3.3707,1.3864,0.6141,17.41,1.0415,17.79,22.48,,176.929
2016-09-22,66.633,50.938,51.091,68.786,10.0183,74.846,84.131,8.5917,0.00479,0.5752,5.6602,16.126,8.1919,48.739,7.7942,49.134,1.9247,2.1185,4.8833,18.14,4.4,20.69,9.9978,0.2441,17.72,0.5809,3.3971,1.3927,0.613,17.45,1.0465,17.77,22.63,,176.765
2016-09-21,66.744,50.886,50.946,68.536,10.0183,74.839,84.869,8.606,0.004805,57.5282,5.6326,16.184,8.0793,49.076,7.799,49.318,1.9245,2.1295,4.9159,18.17,4.41,20.81,10.0034,0.2422,17.73,0.5814,3.3811,1.3968,0.6193,17.39,1.0436,17.79,22.59,,177.0765
2016-09-20,66.985,50.624,50.789,68.404,10.0192,75.174,84.78,8.6353,0.0048,57.8899,5.6253,16.1945,8.0607,48.993,7.7897,49.184,1.9268,2.1269,4.8139,18.24,4.43,20.55,10.0397,0.2418,17.73,0.5815,3.3805,1.4036,0.616,17.37,1.0347,17.86,22.49,,177.7245
2016-09-19,66.98,50.462,50.727,68.351,10.047,75.147,85.462,8.634,0.004805,57.466,5.6331,16.202,8.0798,48.852,7.8198,49.187,1.9236,2.1425,4.7789,18.23,4.42,20.46,10.0442,0.2424,17.74,0.5816,3.4017,1.395,0.6154,17.4,1.0368,17.86,22.5,,177.736
2016-09-16,67.075,50.243,50.78,68.392,10.0451,75.3315,86.142,8.6452,0.004825,58.0781,5.6312,16.15,8.0681,48.761,7.83,49.026,1.9203,2.1381,4.7293,18.26,4.43,20.56,10.0512,0.2429,17.77,0.5819,3.4219,1.3982,0.6157,17.36,1.0291,17.88,22.5,,177.994
2016-09-15,66.86,50.242,50.8,68.793,10.0956,74.9735,86.366,8.6176,0.00482,58.2287,5.63,16.1995,8.1221,48.915,7.8823,49.038,1.9163,2.1315,4.6936,18.2,4.44,20.25,10.019,0.2426,17.72,0.5839,3.4558,1.4024,0.6166,17.38,1.0326,17.82,22.52,,177.4015
2016-09-14,66.798,49.894,50.623,68.624,10.0928,74.899,86.653,8.6099,0.00483,0.5794,5.6459,16.3455,8.1061,48.665,7.8712,48.988,1.9157,2.1162,4.6642,18.19,4.45,19.98,10.0096,0.2425,17.64,0.5827,3.4657,1.4093,0.6192,17.33,1.0248,17.81,22.42,,177.2435
2016-09-13,67.14,50.123,50.959,68.757,10.1197,75.1395,86.38,8.654,0.00483,57.9361,5.6508,16.3975,8.1104,48.691,7.8746,49.132,1.921,2.1133,4.6646,18.28,4.48,20.27,10.0519,0.2429,17.74,0.5845,3.5189,1.4049,0.6155,17.3,1.0263,17.9,22.5,,178.1575
2016-09-12,66.738,50.494,51.191,68.667,10.0729,75.0325,86.499,8.6025,0.00482,57.6275,5.6476,16.436,8.1021,49.066,7.8698,49.207,1.9139,2.1077,4.6917,18.17,4.47,20.56,9.9905,0.2422,17.72,0.5818,3.5473,1.4079,0.6254,17.24,1.0326,17.79,22.49,,177.097
2016-09-09,66.895,50.449,51.268,68.575,10.0973,74.7345,86.433,8.6237,0.00482,57.886,5.6252,16.4825,8.1045,49.021,7.8776,49.22,1.9195,2.1082,4.6391,18.21,4.47,20.44,10.0172,0.2428,17.78,0.5827,3.5372,1.4097,0.6215,17.31,1.0325,17.83,22.58,,177.465
2016-09-08,66.631,50.933,51.516,68.507,10.0807,74.6015,86.512,8.5896,0.00481,57.5431,5.6787,16.382,8.139,49.3,7.8923,49.296,1.9161,2.1082,4.7126,18.14,4.42,20.76,9.9982,0.2432,17.74,0.581,3.5694,1.4151,0.6217,17.34,1.0402,17.76,22.58,,176.753
2016-09-07,66.478,51.008,51.597,68.549,10.0363,74.0875,86.542,8.5714,0.0048,57.9587,5.6944,16.239,8.1267,49.533,7.8735,49.362,1.9191,2.1141,4.74,18.1,4.42,20.82,9.9779,0.2423,17.7,0.5788,3.6164,1.4237,0.6226,17.3,1.0356,17.72,22.64,,176.358
2016-09-06,66.28,50.959,51.604,68.358,10.0248,74.517,87.142,8.5465,0.00482,0.5792,5.7116,16.3295,8.1126,49.16,7.8306,49.218,1.9156,2.1274,4.7412,18.05,4.41,20.74,9.9288,0.2408,17.65,0.5766,3.6272,1.4234,0.618,17.21,1.0279,17.67,22.68,,175.8535
2016-09-05,66.47,50.401,51.416,67.83,9.9589,74.5165,86.947,8.5709,0.00479,57.9393,5.7157,16.3455,8.003,48.556,7.7571,48.99,1.9133,2.1277,4.621,18.1,4.43,20.24,9.9557,0.2389,17.66,0.5726,3.5804,1.4281,0.6179,17.07,1.0221,17.72,22.57,,176.313
2016-09-02,66.795,50.581,51.389,68.092,10.0135,74.797,87.004,8.6128,0.0048,57.5265,5.7186,16.3865,8.0346,48.781,7.7826,49.11,1.9289,2.1276,4.6113,18.19,4.46,20.51,9.9985,0.2402,17.75,0.5758,3.595,1.4352,0.6199,17.06,1.0246,17.81,22.64,,177.2435
2016-09-01,66.801,50.448,50.985,68.157,10.0526,74.7355,87.271,8.6107,0.00479,57.3967,5.7241,16.5345,8.0147,48.651,7.8092,49.13,1.9306,2.1168,4.577,18.19,4.48,20.5,10.0128,0.2415,17.71,0.5769,3.5627,1.4309,0.6143,17.16,1.012,17.81,22.56,,177.0905
2016-08-31,66.973,50.33,51.107,68.069,10.0401,74.819,87.258,8.6336,0.00476,57.3866,5.7467,16.577,8.0405,48.555,7.8245,49.148,1.934,2.1114,4.5465,18.23,4.49,20.78,10.0269,0.2412,17.74,0.5753,3.5652,1.4359,0.6126,17.14,1.0239,17.86,22.64,,177.6335
2016-08-30,67.144,50.442,51.263,68.25,10.0501,75.093,87.208,8.6555,0.00476,57.127,5.7871,16.5905,8.0475,48.475,7.862,49.199,1.9405,2.1066,4.6355,18.28,4.47,20.71,10.0498,0.2417,17.7,0.5726,3.5707,1.4435,0.6134,17.16,1.0269,17.9,22.66,,177.9915
2016-08-29,67.113,50.802,51.594,68.606,10.0876,75.7011,88.509,8.653,0.00477,0.5726,5.7776,16.715,8.1066,48.663,7.9282,49.349,1.9408,2.1102,4.659,18.27,4.45,20.78,10.0503,0.2435,17.72,0.5728,3.6034,1.4468,0.6136,17.29,1.0361,17.89,22.74,,178.0855
2016-08-26,67.136,50.782,51.632,68.535,10.0963,75.1795,88.406,8.655,0.004775,57.2475,5.7621,16.6915,8.1137,48.606,7.9156,49.398,1.937,2.115,4.6704,18.28,4.48,20.56,10.0626,0.2435,17.78,0.572,3.6092,1.4483,0.6116,17.34,1.0375,17.9,22.73,,178.0815
2016-08-25,67.016,51.049,51.862,69.25,10.1544,75.614,88.588,8.6412,0.00477,56.9032,5.7593,16.6315,8.1536,48.928,7.9713,49.516,1.9391,2.1178,4.7178,18.24,4.51,20.71,10.0636,0.2445,17.82,0.5742,3.6491,1.4473,0.6138,17.45,1.0353,17.87,22.84,,177.7715
2016-08-24,67.167,51.135,51.963,69.463,10.1644,75.654,89.016,8.6625,0.00477,56.9794,5.795,16.6555,8.1751,49.105,7.9988,49.579,1.9396,2.1139,4.7417,18.29,4.52,20.82,10.0866,0.2445,17.84,0.574,3.6391,1.4452,0.6164,17.56,1.0296,17.91,22.76,,178.1955
2016-08-23,67.122,51.117,51.98,69.683,10.1955,75.878,88.587,8.6572,0.004755,56.6658,5.8217,16.7045,8.1708,48.959,8.0128,49.665,1.9388,2.1163,4.7944,18.27,4.53,20.75,10.1074,0.2447,17.79,0.5754,3.6145,1.4443,0.6149,17.61,1.0385,17.9,22.73,,178.085
2016-08-22,67.202,51.195,51.91,69.828,10.2224,76.063,88.75,8.6678,0.00478,56.5347,5.7812,16.728,8.1895,48.856,8.0245,49.757,1.9383,2.1147,4.9491,18.3,4.53,20.99,10.1045,0.245,17.79,0.5763,3.6742,1.444,0.6168,17.65,1.0369,17.92,22.84,,178.3145
2016-08-19,67.137,51.212,52.157,69.862,10.2168,76.04,88.592,8.6593,0.00481,0.5674,5.8239,16.7305,8.1698,48.883,8.0055,49.847,1.9382,2.109,4.9703,18.28,4.5,20.96,10.091,0.245,17.8,0.5758,3.6852,1.4462,0.6074,17.64,1.0507,17.9,22.92,,178.1515
2016-08-18,66.83,51.365,52.284,70.037,10.1956,76.0395,88.689,8.6195,0.0048,56.7408,5.8109,16.665,8.2029,48.746,8.0074,49.899,1.9343,2.1132,4.9972,18.2,4.48,20.63,10.0781,0.2445,17.75,0.5742,3.6744,1.4433,0.6175,17.67,1.0503,17.82,22.83,,177.338
2016-08-17,66.893,51.206,52.077,69.531,10.1483,75.8785,89.077,8.6264,0.00482,57.165,5.8243,16.778,8.1532,48.514,7.9396,49.816,1.9305,2.1235,5.0013,18.21,4.53,20.88,10.0828,0.2428,17.65,0.5707,3.6885,1.4418,0.6187,17.61,1.0474,17.84,22.89,,177.4955
2016-08-16,66.87,51.456,51.997,69.536,10.1331,75.512,88.435,8.6241,0.004815,57.211,5.8369,16.682,8.1594,48.685,7.947,49.9,1.9316,2.1271,4.982,18.21,4.56,20.88,10.093,0.2435,17.68,0.5707,3.7024,1.4465,0.6167,17.65,1.0474,17.83,22.83,,177.3605
2016-08-15,66.853,51.299,51.74,68.722,10.0495,75.423,88.515,8.6199,0.00481,57.1945,5.8183,16.6085,8.1395,48.194,7.9047,49.777,1.9322,2.1294,5.0252,18.2,4.56,20.98,10.0712,0.2415,17.61,0.5661,3.6982,1.4422,0.6181,17.51,1.0439,17.83,22.73,,177.399
2016-08-12,66.908,51.165,51.674,68.662,10.0366,74.768,88.791,8.6265,0.00481,57.1951,5.8715,16.669,8.1508,48.151,7.9139,49.727,1.924,2.1367,4.9658,18.22,4.56,20.96,10.0835,0.241,17.56,0.5646,3.6639,1.4355,0.6179,17.48,1.0333,17.84,22.61,,177.4645
2016-08-11,66.75,51.392,51.382,68.42,9.9939,74.696,88.632,8.6058,0.00481,0.5751,5.8555,16.729,8.0922,48.117,7.8772,49.691,1.9225,2.1341,4.9777,18.17,4.55,21.22,10.0715,0.2397,17.5,0.5613,3.6617,1.4301,0.6178,17.45,1.0379,17.8,22.57,,177.078
2016-08-10,66.765,51.43,51.13,68.467,10.0314,74.6755,87.989,8.6077,0.0048,57.5013,5.8379,16.5695,8.0752,48.118,7.8847,49.764,1.9202,2.1292,5.0312,18.18,4.55,21.35,10.0581,0.2402,17.49,0.5625,3.6252,1.4317,0.62,17.5,1.0284,17.8,22.57,,177.146
2016-08-09,66.774,51.23,50.907,68.04,9.9793,74.3405,87.839,8.6087,0.00479,57.6369,5.8299,16.5475,7.9437,47.85,7.8252,49.676,1.9133,2.1315,4.9794,18.18,4.52,21.23,10.0327,0.2389,17.5,0.559,3.6219,1.4245,0.6176,17.42,1.0304,17.8,22.5,,177.12
2016-08-08,66.81,51.117,50.789,68.0,9.9609,74.62,87.939,8.6129,0.004815,57.4577,5.8161,16.5965,7.8883,47.692,7.7858,49.61,1.91,2.1498,4.9179,18.19,4.56,21.04,10.0294,0.2381,17.49,0.5561,3.6006,1.4215,0.6139,17.36,1.0338,17.81,22.39,,177.12
2016-08-05,66.842,50.933,50.761,68.157,9.9658,74.25,88.207,8.6191,0.00482,57.3851,5.8217,16.4975,7.8635,47.755,7.7984,49.627,1.9054,2.1292,4.8701,18.2,4.52,21.11,10.0417,0.2387,17.43,0.5564,3.5636,1.4229,0.6138,17.32,1.0212,17.82,22.29,,177.232
2016-08-04,66.84,50.986,51.348,68.611,10.0025,74.109,88.191,8.6174,0.004825,57.611,5.8523,16.443,7.9197,47.948,7.8462,49.808,1.9146,2.1261,4.8771,18.2,4.5,20.93,10.0634,0.2392,17.47,0.5571,3.5349,1.4219,0.6136,17.35,1.0145,17.82,22.2,,177.2215
2016-08-03,66.767,50.669,51.096,68.609,10.0084,74.4158,88.401,8.6053,0.00483,0.5798,5.7804,16.526,7.8971,47.799,7.8121,49.778,1.9065,2.1177,4.7992,18.18,4.47,20.62,10.064,0.2395,17.46,0.5567,3.536,1.4196,0.6182,17.39,1.0052,17.8,22.15,,177.031
2016-08-02,66.682,50.745,50.862,69.158,10.0616,74.0975,88.882,8.5921,0.00484,57.9612,5.7695,16.5875,7.908,48.298,7.8357,49.794,1.9183,2.1098,4.7626,18.15,4.49,20.47,10.0619,0.2404,17.51,0.5644,3.5213,1.4173,0.6221,17.3,1.0006,17.78,22.29,,176.8825
2016-08-01,66.764,50.317,50.876,68.94,10.0174,74.3865,88.588,8.6029,0.004845,58.0302,5.7667,16.375,7.8558,47.883,7.7675,49.745,1.9202,2.1072,4.7945,18.18,4.46,20.45,10.049,0.2398,17.51,0.5623,3.5387,1.419,0.62,17.1,0.9965,17.8,22.33,,177.089
2016-07-29,66.655,50.638,51.129,68.766,10.0132,74.4385,88.297,8.5921,0.00484,57.9394,5.7597,16.5485,7.8917,48.045,7.7929,49.752,1.917,2.107,4.8022,18.15,4.44,20.53,10.0424,0.2392,17.48,0.5619,3.5545,1.4177,0.6202,17.1,1.0103,17.77,22.31,,176.727
2016-07-28,67.014,50.277,50.938,68.319,9.9813,74.867,87.749,8.64,0.00485,57.9068,5.8094,16.4475,7.8326,47.399,7.7551,49.489,1.9229,2.1166,4.7377,18.25,4.46,20.37,10.0691,0.2382,17.52,0.5585,3.5471,1.4218,0.623,17.01,1.0055,17.87,22.24,,177.767
2016-07-27,67.072,50.243,50.856,68.025,9.9705,74.5255,87.785,8.6469,0.004825,57.8301,5.8025,16.5735,7.8559,47.46,7.7723,49.553,1.9202,2.0945,4.7051,18.26,4.47,20.55,10.0558,0.2366,17.49,0.5573,3.5627,1.4221,0.6219,16.97,1.0175,17.88,22.22,,177.811
2016-07-26,67.321,50.507,51.047,67.837,9.9426,74.426,88.001,8.6787,0.00483,0.5815,5.7997,16.5795,7.8572,47.492,7.7742,49.552,1.924,2.0957,4.6897,18.33,4.5,20.54,10.09,0.2361,17.53,0.5536,3.5856,1.4263,0.6172,16.95,1.0199,17.95,22.11,,178.4545
2016-07-25,67.412,50.354,51.01,68.38,9.9621,74.4805,87.245,8.6907,0.004845,58.1473,5.7976,16.5545,7.8642,47.169,7.8016,49.484,1.9249,2.0951,4.6993,18.35,4.51,20.52,10.0938,0.2373,17.53,0.5535,3.5899,1.4292,0.6162,17.0,1.0295,17.98,22.2,,178.7295
2016-07-22,67.154,50.134,51.157,68.011,9.9091,74.221,87.239,8.6564,0.00485,58.2087,5.7983,16.62,7.852,46.995,7.7628,49.428,1.9201,2.0971,4.7011,18.28,4.51,20.63,10.0538,0.2351,17.47,0.5492,3.6206,1.4261,0.6212,16.89,1.0362,17.91,21.91,,178.0
2016-07-21,67.153,50.341,51.311,68.127,9.9516,74.1715,86.107,8.6581,0.00485,58.6219,5.7656,16.678,7.9074,46.981,7.8149,49.543,1.9203,2.0941,4.7208,18.28,4.48,20.52,10.0597,0.2357,17.48,0.5497,3.616,1.4235,0.6215,16.98,1.044,17.91,21.87,,178.017
2016-07-20,67.163,50.225,51.437,68.041,9.9457,73.969,86.324,8.6597,0.00484,58.4635,5.747,16.7845,7.9021,47.209,7.8102,49.51,1.9173,2.0988,4.682,18.29,4.46,20.61,10.0578,0.235,17.41,0.5489,3.5963,1.425,0.616,16.91,1.0522,17.91,21.74,,178.02
2016-07-19,67.204,50.427,51.616,68.193,9.9569,74.113,86.465,8.6651,0.00488,58.6528,5.8678,16.879,7.8938,47.399,7.8036,49.653,1.9187,2.0966,4.6881,18.3,4.48,20.68,10.036,0.2349,17.42,0.5495,3.6326,1.4322,0.6196,16.9,1.0583,17.92,22.07,,178.057
2016-07-18,67.137,50.963,51.863,68.34,9.9946,73.705,86.476,8.658,0.00489,0.5823,5.846,17.0085,7.9464,47.767,7.8539,49.805,1.9209,2.0948,4.713,18.28,4.43,20.64,10.0137,0.2363,17.41,0.5516,3.6527,1.4372,0.6201,17.02,1.0682,17.9,22.55,,177.9495
2016-07-15,67.141,50.879,51.764,68.323,9.9582,73.705,86.868,8.6585,0.0049,58.2219,5.8467,16.901,7.9161,47.747,7.8184,49.816,1.92,2.0987,4.6049,18.28,4.5,20.46,10.0378,0.2348,17.35,0.5485,3.6059,1.4344,0.6219,16.72,1.0572,17.9,22.23,,177.971
2016-07-14,66.843,51.011,51.851,68.148,9.9927,74.0365,86.823,8.6209,0.004875,58.4064,5.8492,16.868,7.9902,48.117,7.868,49.801,1.9082,2.1022,4.699,18.2,4.54,20.56,10.0011,0.2364,17.36,0.5497,3.6417,1.4269,0.6202,16.86,1.0623,17.82,23.22,,177.1385
2016-07-13,67.016,50.983,51.638,68.013,9.9925,73.9805,87.117,8.6399,0.00488,58.676,5.8277,16.8915,7.952,48.768,7.8844,49.763,1.9039,2.1044,4.6266,18.25,4.6,20.53,10.0229,0.2367,17.33,0.5483,3.6484,1.4194,0.619,16.87,1.0478,17.87,23.11,,177.644
2016-07-12,66.975,51.049,51.351,67.733,9.9582,74.0725,87.369,8.6332,0.00488,58.8912,5.8274,16.795,7.9377,48.902,7.8421,49.753,1.9017,2.089,4.6721,18.23,4.6,20.32,10.0133,0.2359,17.31,0.5461,3.6517,1.4202,0.6151,16.85,1.0501,17.86,23.2,,177.488
2016-07-11,67.138,50.564,51.199,68.306,9.9818,74.347,87.379,8.6542,0.00484,58.259,5.8168,16.6495,7.8918,48.474,7.8298,49.68,1.9089,2.0823,4.6469,18.28,4.56,20.29,10.0297,0.2369,17.29,0.5464,3.6356,1.4181,0.6149,16.77,1.0459,17.9,23.12,,177.919
2016-07-08,67.139,50.811,51.471,68.276,9.9712,74.08,87.611,8.6541,0.00485,0.5804,5.8273,16.769,7.8746,49.065,7.824,49.908,1.9084,2.085,4.6197,18.28,4.57,20.34,10.0387,0.2362,17.29,0.5464,3.6284,1.4235,0.6179,16.81,1.0513,17.9,23.22,,178.015
